Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Ostdeutscher Bankenverband,4673118.0,"Germany, Bern, Berlin, 28 Burgstraße, 10178",https://www.linkedin.com/company/ostdeutscher-bankenverband,www.ostbv.de,"Als Ostdeutscher Bankenverband begleiten wir konstruktiv die Wirtschaftspolitik in Berlin, Brandenburg, Mecklenburg-Vorpommern, Sachsen, Sachsen-Anhalt und Thüringen, um gemeinsam mit den anderen regionalen Akteuren für unseren Wirtschaftsstandort entsprechende Impulse zu setzen. Wir vertreten dabei die Interessen der privaten Banken und weiteren Unternehmen der Finanzbranche vor Ort. Zu unseren 39 Mitgliedern zählen Groß-, Regionalbanken, Privatbankiers sowie FinTechs. Insgesamt beschäftigen sie rund 10.000 Mitarbeiter/innen in der Region. Mit unseren Dialogen, Positionen und Publikationen wenden wir uns an Meinungsführer/innen aus Politik, Wirtschaft und deren Verbänden, Medien sowie an die interessierte Öffentlichkeit.  Wir sind Mitglied im Bundesverband deutscher Banken.",Germany,4.673118,,,
Osthaven,3773652.0,"Germany, North Rhine-westphalia, Düsseldorf, 215 Kaiserswerther Straße, 40474",https://www.linkedin.com/company/osthaven,osthaven.com,"OSTHAVEN is an owner-managed and highly specialised consulting boutique for payment and banking founded in 2014 with offices in Düsseldorf and Frankfurt. The corporate philosophy is characterised by waiving the rigid role interpretations. The managing directors will always be involved in project assignments and employees will also be responsible for corporate development. The strong identification with our customers is the prerequisite for the development of successful solutions that meet the constant changes and requirements of the market.  No matter whether we support and advise companies or retailers, banks and financial service providers, start-ups, FinTechs or payment providers - our industry knowledge is broad and is complemented by a large network at C-level.  We combine the skills and valuable experiences of our employees with quality-assured methodological competence. This means using specialist knowledge and market expertise in an objective oriented manner, while at the same time working in a structured, creative and pragmatic solution-oriented manner. OSTHAVEN is characterised by a pronounced implementation focus. We not only provide impulses, ideas and develop concepts; we implement them specifically and immediately together with our customers - ""from strategy to execution"". In the areas of payment and banking, our employees have a broad and well-founded specialist knowledge based on their education and professional experience. OSTHAVEN is actively applying for you. We are always looking for colleagues who enrich our team with their individual personality, distinctive strengths and acquired skills. With the help of our mentoring program, you will be prepared for the upcoming challenges. Individual training as well as regular feedback meetings are considered absolutely necessary to create a constant atmosphere of continuing education training.",Germany,3.773652,,,
OWNLY,7547304.0,"Germany, Hamburg, Hamburg, 6 Schauenburgerstraße",https://www.linkedin.com/company/wz-fintech-gmbh,www.ownly.de,"W&Z FinTech GmbH was founded in Hamburg in 2015. The company started with the mission to reinterpret established private banking and family office services through digital technologies. The goal is to develop high-quality digital products and services. With the OWNLY app, the company launched a wealth app that provides a holistic wealth overview and combines this with other useful services. With the OWNLY Family platform, a dashboard for PC and laptop, the management of the assets of the entire family is now offered in the sense of a digital family office.",Germany,7.547304,,,
OWO Technology GmbH,3144710.0,"Germany, Hesse, Frankfurt Am Main, 2 Platz Der Einheit, 60327",https://www.linkedin.com/company/owo-technology-gmbh,www.milepay.com,OWO technology GmbH is a fintech startup founded at Techquatier in Frankfurt. Its founding partners include one former director at Alipay Singapore and one former VP in FX & money markets at JPMorgan Chase & Co. Its vision is to provide the best payment integration and currency exchange services in Europe,Germany,3.14471,,,
PAIR Finance,27957555.0,"Germany, Berlin, Berlin, 62-63 Knesebeckstrasse, 10719",https://www.linkedin.com/company/pair-finance,pairfinance.com,"PAIR Finance is a leading fintech for digital debt collection and receivables management. The company is transforming the debt collection industry with its sustainable, digital, efficient, and customer-centric approach. Using artificial intelligence, behavioural psychology and data science, PAIR Finance is setting a new standard in debt collection that supports businesses and consumers alike. More than 600 companies from a wide range of industries are already successfully working with the debt collection solution for the digital age. Founded in Berlin in 2016, the fast-growing company has a renowned private equity investor at its side in Pollen Street. PAIR Finance has more than 250 experienced employees (FTE) in its offices in Berlin, Vienna, Amsterdam, Zurich, Stockholm, Warsaw and Miland and is led by founder and CEO Stephan Stricker.  We are continuously looking for exceptional talents across our organisation. Please check out our career page pairfinance.com/en/careers/. Legal Notice: https://pairfinance.com/impressum/ Data Protection:  https://pairfinance.com/datenschutz/",Germany,27.957555,,,
Pay33 Direct GmbH,2947120.0,"Germany, Bavaria, Grünwald, 55 Südliche Münchner Straße, 82031",https://www.linkedin.com/company/pay33,www.pay33direct.de,"Pay33 is Europe's first 𝐒𝐚𝐚𝐒 𝐬𝐨𝐥𝐮𝐭𝐢𝐨𝐧 for mobility, fintech & climate sectors. A white-label B2B2C platform & app that delivers a seamless experience across 𝐦𝐨𝐛𝐢𝐥𝐢𝐭𝐲, 𝐩𝐚𝐲𝐦𝐞𝐧𝐭 & 𝐥𝐨𝐲𝐚𝐥𝐭𝐲. Pay33  will be the first full-fledged service & banking provider in the hyper trend market electric mobility.",Germany,2.94712,,,
Payment & Banking - PBA Experts GmbH,13207782.0,"Germany, Bavaria, Munich, 6 Albanistr., 81541",https://www.linkedin.com/company/paymentandbanking,www.paymentandbanking.com,"Award winning blog and podcast for the Payment, banking and FinTech sector. Geographical focus on Europe (especially D-A-CH region) but with global topics. Weekly podcasts available on the website as well as Soundcloud and iTunes. Host of the Banking Exchange (BEX  - www.banking-exchange.de) and the Payment Exchange (PEX - www.payment-exchange.de)",Germany,13.207782,,,
Payments Innovation Consulting,2763716.0,"Germany, Baden-württemberg, Heidelberg, 2 Helmholtzstraße, 69120",https://www.linkedin.com/company/payments-innovation-consulting,www.paymentsinnovation.consulting,"PAYMENTS INNOVATION CONSULTING is a highly specialised consultancy focussing on regulation- and technology-driven payment innovations with a special focus on Open Banking/FinTech. We work together with all stakeholders in the payments domain, including solution providers, payment processors, banks, corporates, public sector organisations and special interest organisations, offering services of Business Consultancy and Market Research in the areas of innovation in payments. Our special expertise is Payment-related innovations such as Digital Finance, Open Banking, PSD2, FinTech, Digital Identity, Mobile services, Supply Chain Finance, Transaction Strategy, Cybercrime and more general areas such as European legislation and Innovation management.",Germany,2.763716,,,
Perffin Group N.V.,2289693.0,"Germany, Zeewolde, 3 Heermoes, 3892av",https://www.linkedin.com/company/pgc-group-b-v,www.perffingroup.com,"Perffin Group N.V is an investment management company which invests in the resilient sector of Fintech & Financial services. With a worldwide sectorial focus, we monitor the complete vertical ecosystem of Banking, Fi & Fintech. With a strong focus on FinTech- and Financial services and related consumer economy activities, Perffin invests in lucrative companies with quality management teams and sustainable business models. We strive to be long term equity partners for our portfolio companies, offering active financial-, operational- and strategic support to help them achieve growth and  superior returns in line with our investment objectives and policy which is to generate long-term capital growth for our shareholders.",Germany,2.289693,,,
PrestaCap,1381858.0,"Germany, Berlin, Berlin, 11 Kurfürstendamm, 10719",https://www.linkedin.com/company/prestacap,www.prestacap.com,"We are a Tech-as-a-Service platform with expertise in Digital Processes, Risk Scoring and Machine Learnings applied to digital lending.  Prestacap is the trademark of Cara Services GmbH, a FinTech company in Berlin Germany.",Germany,1.381858,,,
